bathrooms,bedrooms,interest_level,price,Elevator,CatsAllowed,HardwoodFloors,DogsAllowed,Doorman,Dishwasher,NoFee,LaundryinBuilding,FitnessCenter,Pre-War,LaundryinUnit,RoofDeck,OutdoorSpace,DiningRoom,HighSpeedInternet,Balcony,SwimmingPool,LaundryInBuilding,NewConstruction,Terrace
1.0,3,1,4100,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,4500,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
2.0,2,0,5800,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,3,0,3900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,4400,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
1.0,0,2,2000,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2.5,3,0,7000,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3800,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2,0,3650,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2200,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0,2700,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0,1,0,3700,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0,1825,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3700,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,2725,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,3,2,4550,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1,0,2995,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2.0,3,0,3900,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,3750,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,4000,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1.0,3,0,4050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3200,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1.0,1,1,3200,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0
1.0,2,1,3100,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,3,1,4400,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2915,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2750,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2.0,3,0,5000,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1,1,2100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2850,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2400,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3500,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,3,1,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1,0,5100,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,2,0,2950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,1795,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,2900,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3175,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0
1.0,0,1,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,3100,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2.0,2,0,5425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3650,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,2000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3500,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,5665,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
1.0,3,1,5995,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1.0,1,0,3450,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3801,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,2900,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2.0,3,1,6400,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3795,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2325,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3.0,3,0,6895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,2,3250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1.5,2,0,3995,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2.0,2,0,4800,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,1,1,1875,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3550,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0,2500,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1,2,1500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0,0,2595,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0,2395,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4,0,30000,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,2,3000,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
1.0,4,1,4425,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5870,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1.0,2,0,2600,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,1,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2690,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,3100,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,1700,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5600,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1895,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3100,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3700,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2.0,3,0,5200,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1
1.0,1,1,2900,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3800,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3049,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,3400,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,6400,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,2295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,2,2550,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3,0,8000,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1.0,1,1,1875,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.0,3,1,3695,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0
1.0,1,0,1600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2595,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,0,5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4600,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3350,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0,1,2750,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,0,0,1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2800,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,0,4885,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2700,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,2,1495,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,3,0,2895,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1.0,2,0,3200,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,3,0,5895,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,3,1,4995,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
1.0,0,0,2900,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,1795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,3200,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0,2,1945,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,0,5000,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1
1.0,1,0,4050,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,5,0,14500,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,2,2,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,2995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,1,2483,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3923,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1.0,1,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,3025,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,1,3600,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.5,2,0,3350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3675,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,1950,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,3060,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
1.0,0,0,2700,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,6195,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
1.0,2,0,3595,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3150,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4850,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,5037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5850,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,9000,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,3,0,5000,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0
1.0,1,0,3675,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,0,4000,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1.0,2,0,5100,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
1.0,1,0,2900,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2750,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,3,0,2700,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,2,2200,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2.0,4,0,6850,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3300,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2000,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3500,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,3,0,5300,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2.0,4,0,6000,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
1.0,0,0,2675,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,0,6300,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
2.0,3,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0,0,2400,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3095,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2700,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3200,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1.0,0,0,2915,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3495,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1.0,1,0,2850,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2954,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3100,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0
1.0,0,0,2600,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1.0,1,0,3646,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1.0,3,2,4495,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
1.0,2,1,4200,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,3000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,5000,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
1.0,2,2,2000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3995,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,1,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2895,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,3700,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,4285,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,2,0,2600,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1.0,1,0,3700,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2700,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,3,2,3600,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,3305,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2995,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3550,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,6399,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,2200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3750,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4050,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2265,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2300,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2825,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3875,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1.0,2,1,2950,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,0,0,1800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,3,0,4500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,5125,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.0,2,1,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,3800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2500,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1
1.0,0,2,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,2,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3500,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,3,1,3800,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,0,8495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2600,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1950,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1,0,2795,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,1,3295,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,3,0,4700,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1,1,1550,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2584,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0,2,2400,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0
1.0,2,0,3495,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,0,2600,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,1,5400,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
0.0,0,0,3030,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2200,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3545,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1.0,0,0,1950,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2500,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,2295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.5,3,0,6000,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1
1.0,2,0,3790,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,1725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,2,2000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,1800,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3750,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2950,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3200,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1
1.0,1,0,3150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2900,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
1.0,3,0,3687,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0,2300,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,6400,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0,3595,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,5010,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,4200,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
